,prob,predictions,labels
936,0.9965117490571801,1,1
937,0.997656723058734,1,1
938,0.9935543271968262,1,1
939,0.23836456288103963,0,1
940,0.08587155472236478,0,0
941,0.07149835508561497,0,1
942,0.9977822719720254,1,1
943,0.15260360417881352,0,0
944,0.997642959799475,1,1
945,0.08483272374615908,0,0
946,0.9974133101206744,1,1
947,0.9977052539300428,1,1
948,0.15092042983073584,0,0
949,0.05571270750525099,0,0
950,0.08072169121708289,0,1
951,0.9961567382002383,1,1
952,0.9969463895884336,1,1
953,0.08602965216084064,0,0
954,0.03665001616141659,0,0
955,0.9965551959271796,1,1
956,0.09459896356788014,0,0
957,0.9973084847184434,1,1
958,0.9977209177963174,1,1
959,0.07118806741734736,0,0
960,0.059989398313986815,0,0
961,0.06586013209728278,0,0
962,0.9969651102155505,1,1
963,0.9970824258697505,1,1
964,0.9974631217980899,1,1
965,0.9964428570336861,1,1
966,0.06750429647816521,0,0
967,0.03975808871419023,0,0
968,0.9969408210531123,1,1
969,0.9965681005126646,1,1
970,0.9972240709998792,1,1
971,0.997557303272166,1,1
972,0.9969491146770789,1,1
973,0.048769756446992815,0,0
974,0.03202706250508755,0,0
975,0.9977013381180466,1,1
976,0.9948604972549007,1,1
977,0.9964875999391619,1,1
978,0.9976900653483894,1,1
979,0.16544706648475174,0,0
980,0.996633339026198,1,1
981,0.12249565629028705,0,0
982,0.10619516465818067,0,0
983,0.9965426467400275,1,1
984,0.9973861530066005,1,1
985,0.9976085529465607,1,1
986,0.19908375848112875,0,0
987,0.11801372974000902,0,0
988,0.1930379469504487,0,0
989,0.02959334612014428,0,0
990,0.1676852472723688,0,0
991,0.9974509058176722,1,1
992,0.9965914243692233,1,1
993,0.9975741486738698,1,1
994,0.11380646822073058,0,0
995,0.9941508394961746,1,1
996,0.06634956026364523,0,0
997,0.053866858898719436,0,0
998,0.2100333274960175,0,0
999,0.16015929569535883,0,1
1000,0.056011201640867564,0,0
1001,0.05382907561902846,0,0
1002,0.03283431948396786,0,0
1003,0.9897540504029784,1,1
1004,0.042655596024567914,0,0
1005,0.08840111847670533,0,0
1006,0.20387332119425602,0,0
1007,0.030892738424557923,0,0
1008,0.9978708159868307,1,1
1009,0.996452207935574,1,1
1010,0.0399573720093782,0,1
1011,0.09045389542395889,0,0
1012,0.9971490357971583,1,1
1013,0.11690381345521113,0,0
1014,0.9966762045577254,1,1
1015,0.9977489238131937,1,1
1016,0.9972561986298919,1,1
1017,0.9946414437810867,1,1
1018,0.9976293156567633,1,1
1019,0.05693675383767549,0,0
1020,0.9966001858936803,1,1
1021,0.0410778197652267,0,0
1022,0.4759266735941237,0,1
1023,0.9968898767821625,1,1
1024,0.996232925998321,1,1
1025,0.9970971220866716,1,1
1026,0.9977437020408084,1,1
1027,0.13475807706617254,0,0
1028,0.9972442248027069,1,1
1029,0.08544024388488469,0,0
1030,0.9978522988344278,1,1
1031,0.9968969848373166,1,1
1032,0.9975526768579287,1,1
1033,0.09449626264706872,0,0
1034,0.9972128091951006,1,1
1035,0.027704896394745004,0,0
1036,0.15244234665635323,0,0
1037,0.9968894030528848,1,1
1038,0.15588782248129285,0,0
1039,0.9960469725061961,1,1
1040,0.9975042797521035,1,1
1041,0.9973490367164981,1,1
1042,0.0400549860671941,0,0
1043,0.9976229087346248,1,1
1044,0.9965810054972882,1,1
1045,0.996896511104661,1,1
1046,0.9969788548382588,1,1
1047,0.11597166226143556,0,0
1048,0.03665123076976669,0,0
1049,0.0737194481325508,0,0
1050,0.9963714893774932,1,1
1051,0.15550306675966946,0,0
1052,0.997118100276201,1,1
1053,0.9964580078356722,1,1
1054,0.9979003738387864,1,1
1055,0.03524817782331804,0,0
1056,0.9958479660783967,1,1
1057,0.9977820345468507,1,1
1058,0.9971343381185908,1,1
1059,0.9951249764448641,1,1
1060,0.9980860694925029,1,1
1061,0.026313324968936132,0,0
1062,0.12622123527945975,0,0
1063,0.9977414472880333,1,1
1064,0.9974105826020456,1,1
1065,0.12646402199054,0,0
1066,0.9959005773922045,1,1
1067,0.1240324460732096,0,0
1068,0.9969405840602816,1,1
1069,0.14117958526243476,0,1
1070,0.03730373891423108,0,0
1071,0.14941132042599353,0,0
1072,0.9975444917875341,1,1
1073,0.997099729420243,1,1
1074,0.09682430558939488,0,0
1075,0.19108058042332496,0,0
1076,0.9982606676119341,1,1
1077,0.9952155290542473,1,1
1078,0.18722340253734446,0,1
1079,0.9968658282844545,1,1
1080,0.9949297605511893,1,1
1081,0.9963140951880792,1,1
1082,0.9959018782183815,1,1
1083,0.04338239734049182,0,0
1084,0.1144624334293107,0,0
1085,0.04052195317864783,0,0
1086,0.048987631581987406,0,1
1087,0.041991018448591245,0,0
1088,0.032599398645869235,0,0
1089,0.9983225635579699,1,1
1090,0.9977225789750253,1,1
1091,0.14001942829244526,0,0
1092,0.99722833878904,1,1
1093,0.05719114167606826,0,0
1094,0.9967366014805639,1,1
1095,0.996794162972969,1,1
1096,0.1299728635638669,0,0
1097,0.9970703375904472,1,1
1098,0.9970674933107333,1,1
1099,0.16832224458365652,0,0
1100,0.99766123218645,1,1
1101,0.04844631858610833,0,0
1102,0.11305791061102388,0,0
1103,0.05527151732801159,0,0
1104,0.9970273195389554,1,1
1105,0.1686173666301626,0,0
1106,0.12218632594141743,0,0
1107,0.0996980434852151,0,0
1108,0.15767695143646493,0,1
1109,0.9969330012479113,1,1
1110,0.9969479299357509,1,1
1111,0.15390879210463693,0,0
1112,0.9974443827623142,1,1
1113,0.9966737178405637,1,1
1114,0.10211028715489046,0,0
1115,0.9987502239035808,1,1
1116,0.9966232742799046,1,1
1117,0.9957244403518312,1,1
1118,0.14134924855213168,0,0
1119,0.1284653413093978,0,0
1120,0.9972963909120676,1,1
1121,0.040251957011655064,0,0
1122,0.04413636473797031,0,0
1123,0.9976780809691952,1,1
1124,0.9974229162939952,1,1
1125,0.9960586817239327,1,1
1126,0.9965546040224281,1,1
1127,0.166530363250782,0,1
1128,0.13365927730571694,0,0
1129,0.1568218360326862,0,0
1130,0.08922023331483402,0,0
1131,0.047336812259357,0,0
1132,0.13769562493051032,0,0
1133,0.996650626893428,1,1
1134,0.04471263645280396,0,0
1135,0.08532362071829842,0,0
1136,0.04917181325414628,0,0
1137,0.07213343207332842,0,0
1138,0.9964374124154922,1,1
1139,0.9969000651495549,1,1
1140,0.10290268351520782,0,0
1141,0.9966293132547112,1,1
1142,0.1404144574580944,0,0
1143,0.9971662227929822,1,1
1144,0.13010748289087043,0,0
1145,0.1971509940544401,0,0
1146,0.9966619944311356,1,1
1147,0.17687323709022665,0,0
1148,0.9960612833271846,1,1
1149,0.0655441305532277,0,0
1150,0.04179659727490733,0,0
1151,0.12267841285376098,0,1
1152,0.9968171421291904,1,1
1153,0.049413840163458254,0,0
1154,0.09723270199487101,0,0
1155,0.05651011671819671,0,0
1156,0.9983252962435698,1,1
1157,0.1432199554999198,0,0
1158,0.9973619620313199,1,1
1159,0.05612847986714702,0,0
1160,0.9983690203467038,1,1
1161,0.1398191554163651,0,0
1162,0.9973905406198524,1,1
1163,0.040623852023210345,0,0
1164,0.043113042392904005,0,0
1165,0.08320315725865803,0,0
1166,0.9983564254227226,1,1
1167,0.9969475743279311,1,1
1168,0.11122218577067483,0,0
1169,0.035818999998145626,0,0
1170,0.9970584864785001,1,1
1171,0.10136859719966816,0,0
1172,0.10442373061887068,0,0
1173,0.13196573107641005,0,0
1174,0.9974603939110072,1,1
1175,0.05978838402928455,0,0
1176,0.9975208859663701,1,1
1177,0.07921376520388167,0,0
1178,0.1548727410854682,0,0
1179,0.07425086914809756,0,0
1180,0.15214413651386385,0,0
1181,0.9970923812654916,1,1
1182,0.1846296164572256,0,0
1183,0.997134812196427,1,1
1184,0.06968476695483267,0,0
1185,0.06204790223289585,0,1
1186,0.0853191861170056,0,0
1187,0.9947354463761244,1,1
1188,0.9972759980536379,1,1
1189,0.15469245127144104,0,0
1190,0.17066760605580766,0,0
1191,0.9975469829998862,1,1
1192,0.9977790676661878,1,1
1193,0.1078537371180113,0,0
1194,0.9974410617985103,1,1
1195,0.9963098350231052,1,1
1196,0.10246929940128095,0,0
1197,0.998049732340477,1,1
1198,0.11907176866583556,0,0
1199,0.9979853766810143,1,1
1200,0.12699316690949725,0,0
1201,0.06887583775472485,0,0
1202,0.9960776050755267,1,1
1203,0.19822284914980814,0,1
1204,0.03470361671635279,0,0
1205,0.9967023755667954,1,1
1206,0.998145093547502,1,1
1207,0.03304672022382611,0,0
1208,0.10067988318746761,0,0
1209,0.9963814307152262,1,1
1210,0.9950905072257173,1,1
1211,0.9977177136875144,1,1
1212,0.07886117567845605,0,0
1213,0.11122595131025691,0,1
1214,0.9967697635606064,1,1
1215,0.9974239836264939,1,1
1216,0.12889531804509327,0,0
1217,0.025909716996380235,0,0
1218,0.9976116377802191,1,1
1219,0.06373277753440185,0,0
1220,0.11510077265601243,0,0
1221,0.9953549910160048,1,1
1222,0.9949545418648122,1,1
1223,0.9980654068435807,1,1
1224,0.0915271200186425,0,0
1225,0.07479726584642753,0,0
1226,0.11159466207984275,0,0
1227,0.024415274252714135,0,0
1228,0.9978016174350035,1,1
1229,0.9960875409299002,1,1
1230,0.9982966637925816,1,1
1231,0.2414100520988986,0,0
1232,0.9953531008717873,1,0
1233,0.9976179259369181,1,1
1234,0.9971793804663981,1,1
1235,0.14014811298728833,0,0
1236,0.04177191108648417,0,0
1237,0.08932177863047441,0,1
1238,0.9968464004668949,1,1
1239,0.15507113436024206,0,0
1240,0.9972115052635246,1,1
1241,0.9969173622857456,1,1
1242,0.9973434636100332,1,1
1243,0.054767265461656105,0,0
1244,0.9974165123229877,1,1
1245,0.9952322957504498,1,1
1246,0.0726912609185709,0,0
1247,0.9973662308750436,1,1
1248,0.07265620886635024,0,0
1249,0.16627772044402933,0,0
1250,0.997557066132785,1,1
1251,0.1523058411432725,0,0
1252,0.04902963760505524,0,0
1253,0.9957804667496528,1,1
1254,0.036138433839439446,0,0
1255,0.08118475360270513,0,0
1256,0.9977610286826755,1,1
1257,0.0839006834874414,0,0
1258,0.9975707083583114,1,1
1259,0.09576083584237616,0,0
1260,0.9978229812352597,1,1
1261,0.9966545346366781,1,1
1262,0.1482438384501226,0,0
1263,0.10970689547541138,0,0
1264,0.07026894621390516,0,0
1265,0.997644146295883,1,1
1266,0.9979069028966835,1,1
1267,0.9970823074725725,1,1
1268,0.029477150321675687,0,0
1269,0.13905561511415512,0,0
1270,0.9969884526489731,1,1
1271,0.2885363778889518,0,0
1272,0.0766690743227028,0,0
1273,0.9972768279239616,1,1
1274,0.09012709543170484,0,0
1275,0.9977632834797018,1,1
1276,0.9961630076769699,1,1
1277,0.9947337950345991,1,1
1278,0.9980276462383716,1,1
1279,0.061918683721910034,0,1
1280,0.9977196122711521,1,1
1281,0.9961037450594505,1,1
1282,0.04208737881700986,0,1
1283,0.9966852042237097,1,1
1284,0.9965415812787394,1,1
1285,0.11566250791432613,0,0
1286,0.04908670423373207,0,0
1287,0.0945983997157986,0,0
1288,0.9975420008136618,1,1
1289,0.23198032334626506,0,0
1290,0.9977776433528751,1,1
1291,0.13166861407632577,0,0
1292,0.9972254935942367,1,1
1293,0.12946694993791547,0,0
1294,0.046874352198003184,0,0
1295,0.15629393055767063,0,0
1296,0.9959913893427381,1,1
1297,0.09968618302768598,0,0
1298,0.08294525788178501,0,0
1299,0.9981530509129202,1,1
1300,0.0321143826959557,0,0
1301,0.997710593740678,1,1
1302,0.9976914890720995,1,1
1303,0.04311214813350179,0,0
1304,0.9979571200543162,1,1
1305,0.0708190930768068,0,0
1306,0.9981726481711535,1,1
1307,0.9974370295130571,1,1
1308,0.9969085951875293,1,1
1309,0.9972692402321442,1,1
1310,0.19129969923339632,0,1
1311,0.9985797339851238,1,1
1312,0.9965553142617664,1,1
1313,0.9971381309797561,1,1
1314,0.9966702838790799,1,1
1315,0.06022285484864189,0,0
1316,0.06673353352610399,0,0
1317,0.16700948355173403,0,0
1318,0.18448265108365713,0,0
1319,0.15198894490852993,0,0
1320,0.9959277722010035,1,1
1321,0.05099407410955786,0,0
1322,0.9959079079524993,1,1
1323,0.9977495171242328,1,1
1324,0.09929804059433485,0,0
1325,0.9968558772396023,1,1
1326,0.039104964087791676,0,0
1327,0.16240826275826747,0,0
1328,0.9956946564703071,1,1
1329,0.996349951119264,1,1
1330,0.1533347672983685,0,0
1331,0.9975192253557283,1,1
1332,0.9982573413736583,1,1
1333,0.9970748410499213,1,1
1334,0.9976573163149459,1,1
1335,0.996856351185047,1,1
1336,0.9946804815683985,1,1
1337,0.9970613307325208,1,1
1338,0.9969705605026331,1,1
1339,0.9979625813411467,1,1
1340,0.998104001527617,1,1
1341,0.16589805078874661,0,0
1342,0.13151610477143022,0,0
1343,0.06289383608448432,0,0
1344,0.11051333619323944,0,0
1345,0.15681678856660872,0,1
1346,0.04105348959056852,0,0
1347,0.0492223556607725,0,0
1348,0.08227550418252579,0,0
1349,0.9961619430854499,1,1
1350,0.9980350082568296,1,1
1351,0.996599593962207,1,1
1352,0.15046454120407815,0,0
1353,0.9977812037914982,1,1
1354,0.996499082553243,1,1
1355,0.07565153154843017,0,0
1356,0.9963313719501853,1,1
1357,0.05017465815906974,0,0
1358,0.21161135725645722,0,0
1359,0.9968526789260868,1,1
1360,0.9974233907412638,1,1
1361,0.9965699948203844,1,1
1362,0.07575395927295024,0,0
1363,0.046624060928005584,0,0
1364,0.997650909212983,1,1
1365,0.9979941627756622,1,1
1366,0.9980455761781386,1,1
1367,0.1203751454605008,0,0
1368,0.09954610354935044,0,0
1369,0.028466700428657496,0,0
1370,0.09509192402571907,0,0
1371,0.9968405962172956,1,1
1372,0.995810373298962,1,1
1373,0.9975444917875341,1,1
1374,0.9984254634618043,1,1
1375,0.9974300323300251,1,1
1376,0.151217160794929,0,1
1377,0.997899186805306,1,1
1378,0.9956166609180456,1,1
1379,0.028281464364513162,0,0
1380,0.9979205547857256,1,1
1381,0.996170697123101,1,1
1382,0.10286630615575759,0,0
1383,0.996567271928193,1,1
1384,0.9968994728078594,1,1
1385,0.9962865244837742,1,1
1386,0.996926958808132,1,1
1387,0.12896635704418052,0,0
1388,0.050093808539947375,0,0
1389,0.9975020260048854,1,1
1390,0.03422644072342633,0,0
1391,0.143043800728695,0,0
1392,0.9966815332914013,1,1
1393,0.9972787249720348,1,1
1394,0.9955169384395848,1,1
1395,0.031217628806437272,0,0
1396,0.12853776754903826,0,0
1397,0.9970772112999199,1,1
1398,0.9978761576129139,1,1
1399,0.026272227469613715,0,0
1400,0.08736267399082985,0,0
1401,0.997468696502164,1,1
1402,0.09927912647222945,0,0
1403,0.03311934141257021,0,0
1404,0.997924116199004,1,1
1405,0.035984903659895005,0,0
1406,0.0532335285663608,0,0
1407,0.11685025566433736,0,0
1408,0.9964523262579316,1,1
1409,0.9972973394542598,1,1
1410,0.9967176526137237,1,1
1411,0.035024224570840284,0,0
1412,0.9980080547315664,1,1
1413,0.9971005591438871,1,1
1414,0.9956543576576947,1,1
1415,0.9980764506580231,1,1
1416,0.04465236100794378,0,0
1417,0.17059053563620483,0,1
1418,0.9963169349988846,1,1
1419,0.042946588581812606,0,0
1420,0.9969319349050401,1,1
1421,0.9971339824442798,1,1
1422,0.9976933876058337,1,1
1423,0.9969382143671908,1,1
1424,0.10116976768003969,0,0
1425,0.9953360943702435,1,1
1426,0.9981315540873067,1,1
1427,0.0641401624974921,0,0
1428,0.10126484809475236,0,0
1429,0.9968997097909171,1,1
1430,0.06296490780537471,0,0
1431,0.9981202716926941,1,1
1432,0.19396286452871553,0,1
1433,0.9972231227595577,1,1
1434,0.09411264230164149,0,0
1435,0.9972048667551289,1,1
1436,0.9965789925991924,1,1
1437,0.16387570472069043,0,1
1438,0.10486298066232361,0,1
1439,0.159952733870615,0,0
1440,0.05051048980033469,0,0
1441,0.9977708788797295,1,1
1442,0.997243987737751,1,1
1443,0.9976341800486488,1,1
1444,0.9964613220463129,1,1
1445,0.15373673509108277,0,0
1446,0.04704872634262471,0,0
1447,0.9958762218806239,1,1
1448,0.9978501623245818,1,1
1449,0.9977575870257018,1,1
1450,0.1469747061721466,0,0
1451,0.9965023969004978,1,1
1452,0.9977134417133154,1,1
1453,0.9954471206623947,1,1
1454,0.054014625665560624,0,1
1455,0.9959566234400711,1,1
1456,0.9954916563782197,1,1
1457,0.14293806534122666,0,0
1458,0.06425086645245778,0,0
1459,0.06251730216646029,0,0
1460,0.05085863253535097,0,0
1461,0.9981504380361996,1,1
1462,0.11965222775498804,0,0
1463,0.1549126247220887,0,0
1464,0.9967975980575251,1,1
1465,0.9979838333366091,1,1
1466,0.9973188002012395,1,1
1467,0.9959171307059718,1,1
1468,0.042000019696832154,0,0
1469,0.9975839954001112,1,1
1470,0.1201385485944724,0,0
1471,0.9976708428381246,1,1
1472,0.9965118673866078,1,1
1473,0.9970769742746665,1,1
1474,0.9971062479000792,1,1
1475,0.10705154231287163,0,0
1476,0.07199148246037136,0,0
1477,0.9973188002012395,1,1
1478,0.0648220010793866,0,0
1479,0.9637272825972423,1,1
1480,0.0265795460082142,0,0
1481,0.9968371607524684,1,1
1482,0.9970767372494694,1,1
1483,0.9959987214990718,1,1
1484,0.9971213003699391,1,1
1485,0.9967030861435127,1,1
1486,0.059263662548036396,0,0
1487,0.9954217244917687,1,1
1488,0.9971627852772506,1,1
1489,0.1719601827118883,0,0
1490,0.9969989985783891,1,1
1491,0.9968376346890147,1,1
1492,0.1425558690378845,0,0
1493,0.9984562422917744,1,1
1494,0.9961283482694808,1,1
1495,0.9975747418809789,1,1
1496,0.9978949133570636,1,1
1497,0.9979402614474365,1,1
1498,0.9969989985783891,1,1
1499,0.9977245962736536,1,1
1500,0.9959157120649796,1,1
1501,0.9988181270941482,1,1
1502,0.9984352079371233,1,1
1503,0.9971677637121272,1,1
1504,0.07968681298681024,0,0
1505,0.13651621123695773,0,0
1506,0.996916059204714,1,1
1507,0.0332447815667391,0,0
1508,0.9971393161792776,1,1
1509,0.1583805869868579,0,0
1510,0.09519234454587715,0,0
1511,0.04657087878765613,0,0
1512,0.9955317061528757,1,1
1513,0.040454497016306074,0,0
1514,0.9973033862287656,1,1
1515,0.09551270915090893,0,0
1516,0.05376564961859185,0,0
1517,0.04933967445859407,0,0
1518,0.9948149562713214,1,1
1519,0.9971744017413511,1,1
1520,0.9952207241555974,1,1
1521,0.9978723591564587,1,1
1522,0.13188162560767475,0,0
1523,0.9973244915958082,1,1
1524,0.9970702191947047,1,1
1525,0.034477738786097556,0,0
1526,0.998123953269157,1,1
1527,0.9963485309338159,1,1
1528,0.9959918624133757,1,1
1529,0.9967593409676141,1,1
1530,0.9972860756610554,1,1
1531,0.11055716232437092,0,0
1532,0.9975762843604732,1,1
1533,0.057609472062736436,0,0
1534,0.9961627711009783,1,1
1535,0.9974099897247813,1,1
1536,0.9960454349423742,1,1
1537,0.06360414442749535,0,0
1538,0.9964190668603239,1,1
1539,0.9960446074881957,1,1
1540,0.11033307564869207,0,0
1541,0.9971908787137546,1,1
1542,0.9976184004769477,1,1
1543,0.9957366140906236,1,1
1544,0.9981866638125483,1,1
1545,0.16400472889913728,0,0
1546,0.055449862291509014,0,0
1547,0.9966323918116847,1,1
1548,0.9967737908277443,1,1
1549,0.9979866827862967,1,1
1550,0.9973396692712007,1,1
1551,0.9975351204161448,1,1
1552,0.04800226269677226,0,0
1553,0.11293743161442636,0,0
1554,0.995577785274167,1,1
1555,0.0392613675557293,0,0
1556,0.07692328507741983,0,0
1557,0.08673509434784453,0,0
1558,0.09739864168745567,0,0
1559,0.17203924599471995,0,0
1560,0.9980384515678595,1,1
1561,0.03658516740446564,0,0
1562,0.9935134950710662,1,1
1563,0.04507750623054648,0,0
1564,0.06292420841028055,0,0
1565,0.14671433343624984,0,0
1566,0.09553555220248844,0,0
1567,0.9970654787335853,1,1
1568,0.9946880296466548,1,1
1569,0.03621468025503458,0,0
1570,0.9968908244735001,1,1
1571,0.9973056390627721,1,1
1572,0.05240558280446631,0,0
1573,0.06928240874096595,0,0
1574,0.140681693825691,0,0
1575,0.1245891060326019,0,0
1576,0.15255813153700915,0,1
1577,0.9972694773031031,1,1
1578,0.04760059803462571,0,1
1579,0.9961783866285875,1,1
1580,0.9970580124369522,1,1
1581,0.20943834435455433,0,0
1582,0.9961162829214747,1,1
1583,0.035763303320046916,0,0
1584,0.1508144633868545,0,0
1585,0.9955841663129997,1,1
1586,0.99762148510878,1,1
1587,0.9950962915542342,1,1
1588,0.048431617027626925,0,0
1589,0.12156487651004307,0,0
1590,0.14743179597811853,0,0
1591,0.994689799488463,1,1
1592,0.10161461290174875,0,0
1593,0.08008423002045192,0,0
1594,0.9981536448128744,1,1
1595,0.9963764599179675,1,1
1596,0.06039792047435641,0,0
1597,0.1450350193244333,0,0
1598,0.059808800189646065,0,1
1599,0.12112325018005672,0,0
1600,0.042410405742610804,0,0
1601,0.06440944082419733,0,0
1602,0.9978374616160761,1,1
1603,0.13296448001135722,0,0
1604,0.1110654721667918,0,0
1605,0.9982195661857296,1,1
1606,0.045425334765082856,0,0
1607,0.08038680314386319,0,0
1608,0.997777999489091,1,1
1609,0.9974243394042474,1,1
1610,0.9970435547422899,1,1
1611,0.12465456192085873,0,0
1612,0.15733361194074982,0,0
1613,0.9977743203502395,1,1
1614,0.9959150025133618,1,1
1615,0.9981643341428638,1,1
1616,0.9974415362544103,1,1
1617,0.9972631934324765,1,1
1618,0.9978520613925901,1,1
1619,0.9959513025242038,1,1
1620,0.9975966891661024,1,1
1621,0.9972238339397144,1,1
1622,0.0600626149935519,0,1
1623,0.9975307314701057,1,1
1624,0.09658684778141002,0,1
1625,0.9966651919008026,1,1
1626,0.1053778167146327,0,0
1627,0.9956831930940905,1,1
1628,0.9978890964968844,1,1
1629,0.04627085939491851,0,0
1630,0.9965086711048848,1,1
1631,0.08277208520513536,0,0
1632,0.9972375858443073,1,1
1633,0.07440456426826811,0,0
1634,0.042521442884078,0,0
1635,0.9976129426995493,1,1
1636,0.10996567539947165,0,0
1637,0.9953404641587192,1,1
1638,0.04578067138487188,0,0
1639,0.045346991435830354,0,0
1640,0.14594857545494075,0,0
1641,0.030231038774829203,0,0
1642,0.9980584007209972,1,1
1643,0.09112432808211109,0,0
1644,0.9975172089368445,1,1
1645,0.12664992109596512,0,0
1646,0.9979162810136306,1,1
1647,0.0600223032854388,0,0
1648,0.03689176153989032,0,0
1649,0.9953751867682249,1,1
1650,0.9977566375811457,1,1
1651,0.9970486502786332,1,1
1652,0.9960874226508585,1,1
1653,0.9977249523909354,1,1
1654,0.13281582113458873,0,0
1655,0.9977486866282608,1,1
1656,0.04484293518419813,0,0
1657,0.9966651919008026,1,1
1658,0.08322595329905412,0,0
1659,0.9985792585228143,1,1
1660,0.11315056630350713,0,1
1661,0.9973276932807605,1,1
1662,0.2930114499347516,0,0
1663,0.9965412260478881,1,1
1664,0.9959100365937055,1,1
1665,0.997250745155935,1,1
1666,0.041657000836916085,0,0
1667,0.0606015475693211,0,0
1668,0.996923997023275,1,1
1669,0.9974499568971842,1,1
1670,0.15391172770987496,0,0
1671,0.09265782455498352,0,1
1672,0.09700025535676673,0,0
1673,0.9952596896705079,1,1
1674,0.9974352506029267,1,1
1675,0.995063122132565,1,1
1676,0.1309112964450597,0,0
1677,0.174242536543127,0,0
1678,0.9969145189066391,1,1
1679,0.9970369185126565,1,1
1680,0.036631173044461625,0,0
1681,0.143052395270408,0,0
1682,0.05088219811743839,0,0
1683,0.996463570890094,1,1
1684,0.10811507945119865,0,1
1685,0.9976799794774147,1,1
1686,0.02374558098748578,0,0
1687,0.9978503997659678,1,1
1688,0.13413816786692204,0,1
1689,0.08386228559174674,0,0
1690,0.17861182942143447,0,0
1691,0.03937219452354995,0,0
1692,0.10060482680818696,0,0
1693,0.9968751868692738,1,1
1694,0.9956421853881902,1,1
1695,0.1112575126038925,0,0
1696,0.9973855601438576,1,1
1697,0.995383573048203,1,1
1698,0.998231326045035,1,1
1699,0.9971084998244502,1,1
1700,0.9954168810852522,1,1
1701,0.14317355819756525,0,0
1702,0.07939796677800431,0,0
1703,0.04416202709735501,0,0
1704,0.08781116321351534,0,0
1705,0.9970557608587498,1,1
1706,0.03509196183999157,0,0
1707,0.9972827559209247,1,1
1708,0.9971204706290355,1,1
1709,0.9978768697234618,1,1
1710,0.058663684836260034,0,1
1711,0.06895856854299971,0,0
1712,0.1127480288829015,0,0
1713,0.04822210092502852,0,0
1714,0.9978435153826863,1,1
1715,0.0825458046558515,0,0
1716,0.995680711172752,1,1
1717,0.9968696189637636,1,1
1718,0.10525392763711394,0,0
1719,0.9968442684317451,1,1
1720,0.9962968189575272,1,1
1721,0.9962804899057079,1,1
1722,0.02089893139014727,0,0
1723,0.036508088739664615,0,0
1724,0.11220850054427561,0,0
1725,0.9963352770498121,1,1
1726,0.9969280251456807,1,1
1727,0.9969937849091304,1,1
1728,0.9977833401536962,1,1
1729,0.9966492060473497,1,1
1730,0.9970687970540024,1,1
1731,0.09826581362962152,0,1
1732,0.04287024089344725,0,0
1733,0.9971067219645602,1,1
1734,0.9975997737308036,1,1
1735,0.07611608118785855,0,0
1736,0.07904502849399286,0,0
1737,0.08067518812067354,0,0
1738,0.9969805136208135,1,1
1739,0.9964625055133504,1,1
1740,0.9956124067487666,1,1
1741,0.9953900687209039,1,1
1742,0.9978352066514182,1,1
1743,0.9977909357064039,1,1
1744,0.9953962107720934,1,1
1745,0.9975787754199553,1,1
1746,0.12876720259554247,0,0
1747,0.15422013098986664,0,0
1748,0.9969941403013026,1,1
1749,0.997861675973552,1,1
1750,0.07986876307662409,0,0
1751,0.9958967941077609,1,1
1752,0.9968376346890147,1,1
1753,0.9977724216624966,1,1
1754,0.9958146292415603,1,1
1755,0.05592306715030836,0,0
1756,0.05769725165565812,0,1
1757,0.9965285591692736,1,1
1758,0.9954612958528398,1,1
1759,0.9972437506728515,1,1
1760,0.117035638863439,0,0
1761,0.9977108311488533,1,1
1762,0.9973116861198046,1,1
1763,0.9975780637544018,1,1
1764,0.9970443841870464,1,1
1765,0.024983315374856947,0,0
1766,0.9969621480852255,1,1
1767,0.10533609396384223,0,0
1768,0.9967758043513751,1,1
1769,0.11658692054825304,0,0
1770,0.12766832759981167,0,1
1771,0.17488613792564955,0,0
1772,0.11158835657892913,0,0
1773,0.11185397465018097,0,0
1774,0.18645798692907303,0,0
1775,0.09037161586947594,0,1
1776,0.9973295904255913,1,1
1777,0.9968581279022238,1,1
1778,0.9973957589183688,1,1
1779,0.9965987651195118,1,1
1780,0.996700125487887,1,1
1781,0.19935577773263918,0,0
1782,0.05397026599161725,0,0
1783,0.9971253302182043,1,1
1784,0.9973854414784625,1,1
1785,0.9966844938917997,1,1
1786,0.037181071753114685,0,0
1787,0.9976863867660722,1,1
1788,0.06024912180995621,0,1
1789,0.9972928338288318,1,1
1790,0.033409816477459504,0,0
1791,0.04812877785577953,0,0
1792,0.04539160025793742,0,0
1793,0.05225139100013139,0,0
1794,0.9959217418828552,1,1
1795,0.0703132059351317,0,0
1796,0.10798331228116026,0,1
1797,0.13238810525975414,0,0
1798,0.051860369070209356,0,0
1799,0.9983873190493714,1,1
1800,0.997093210983021,1,1
1801,0.06560425932216277,0,0
1802,0.041012058691967765,0,0
1803,0.037608275189133865,0,0
1804,0.9960402313616366,1,1
1805,0.10597304669160408,0,1
1806,0.9975599132026517,1,1
1807,0.9951540175937137,1,1
1808,0.11338783638195052,0,0
1809,0.07658669710269135,0,0
1810,0.9979990308054426,1,1
1811,0.03750861915243908,0,0
1812,0.05076347474285852,0,0
1813,0.10453747019863248,0,1
1814,0.022494935927280416,0,0
1815,0.14571878414978118,0,1
1816,0.9973072990856445,1,1
1817,0.10164841492482628,0,0
